"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",6.69399863268728,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",6.36749956049895,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",6.30383381998676,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",5.80128704920508,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",5.6857130217529,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",5.94376134725731,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",5.89060797418441,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",5.57221151061275,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",5.16242318747912,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",4.59772818101825,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",3.2294258650503,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",1.54796205839661,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",0.60902581202697,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",0.726380796637026,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",1.03367488935025,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",1.11845886160483,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",1.38641458354236,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",1.58976952721014,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",2.12787037875358,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",2.87601616075998,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",3.59670649493883,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",4.05665447655224,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",3.93383537772688,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",4.90457827495907,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",3.60203280667669,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",3.34702704961049,,
"EST","Estonia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",3.278352838883,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",7.10080343089833,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",6.84792595057365,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",6.63767699373022,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",6.22271303773012,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",5.99566973564223,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",5.01543514902373,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",2.55355058676229,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",1.34169090878783,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",1.61571449769335,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",1.62363955550097,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",1.55690957831645,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",1.72751095083705,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",1.79929539700429,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",2.07860376753169,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",2.54057305171061,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",3.1206207152213,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",3.48291590369163,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",3.5303171611406,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",3.59162571646961,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",3.02229308450871,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",2.60335536488189,,
"LTU","Lithuania","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",2.33547880232352,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",4.23148768387365,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",4.69411721511289,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",4.69377931826834,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",4.97249043570674,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",5.8229092676984,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",6.31514178945448,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",6.63865620455547,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",7.06594351220499,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",7.28421579037354,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",6.72682779139722,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",5.68346081652602,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",3.44767529927565,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",0.698099678469042,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",-0.613049483100804,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",-0.11688214933733,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",1.08367136097649,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",1.71599206534255,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",2.06512138320671,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",2.34696320890555,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",2.09691143170258,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",2.05533706479501,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",2.33883241773568,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",2.73912088518074,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",2.6527458294161,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",2.60965945597748,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",2.2378633092174,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",1.94029285415629,,
"LVA","Latvia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",1.83228714639821,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",4.97008800679267,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",5.7204975212225,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",6.29834428138154,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",5.55467436822849,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",4.49490328732415,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",3.96648844506792,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",3.82244220746343,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",4.19260920637071,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",4.14533958235882,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",4.12771755568831,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",3.50549030463209,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",2.12505211620638,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",1.22491372558375,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",0.779905397730137,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",1.43088297764061,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",2.6782769607288,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",3.01561868546207,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",2.74735003427378,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",2.34313595302056,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",2.03165281010994,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",2.02686432939075,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",1.75005690075493,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",1.98540256985588,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",2.07112805942685,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",2.38768032032095,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",2.22002002926958,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",1.91211556336622,,
"LUX","Luxembourg","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",1.88798280397547,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",2.85431220073792,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",3.4108089973746,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",3.84347877018321,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",4.04325819767199,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",4.29030256144005,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",4.160990292754,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",3.9649619625709,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",3.42029675430604,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",2.38665268354248,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",1.68625798662244,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",1.14338807285012,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",0.395591656461222,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",-0.65205261963515,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",-2.64476169531376,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",-4.15576069287642,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",-4.22033109310627,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",-3.68237911137686,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",-2.49424511801353,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",-1.53848600881122,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",-0.855852912000704,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",0.00425671546669373,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",0.739099866254026,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",0.993072756238529,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",1.17473722368954,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2015","2015",1.35321781430053,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2015","2015",1.26553176815875,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2015","2015",1.12161272689926,,
"GRC","Greece","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2015","2015",1.10815341124828,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2010","2010",3.04381821992632,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2010","2010",3.19737984501572,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2010","2010",3.53511490687824,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2010","2010",3.69507433192167,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2010","2010",3.60683888865089,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2010","2010",3.36813932176249,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2010","2010",3.14642195428291,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2010","2010",3.01286648866163,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2010","2010",2.91922618959327,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2010","2010",2.97810607983735,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2010","2010",3.2511043217,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2010","2010",3.26686979989099,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2010","2010",2.45754944701365,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2010","2010",1.6202141642404,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2010","2010",1.19364198274023,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2010","2010",1.02988433492739,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2010","2010",1.20622497972411,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2010","2010",1.55371393366418,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2010","2010",1.74092756297362,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2010","2010",1.8330400551467,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2010","2010",2.14079001211664,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2018","2018","PC","Percentage","0","Units","2010","2010",2.48557346364069,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2019","2019","PC","Percentage","0","Units","2010","2010",2.72314288399148,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2020","2020","PC","Percentage","0","Units","2010","2010",2.49975712799984,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2021","2021","PC","Percentage","0","Units","2010","2010",2.49055701312222,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2022","2022","PC","Percentage","0","Units","2010","2010",2.27782328058096,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2023","2023","PC","Percentage","0","Units","2010","2010",1.98539973546367,,
"SVN","Slovenia","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2024","2024","PC","Percentage","0","Units","2010","2010",1.83896984168623,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1997","1997","PC","Percentage","0","Units","2015","2015",1.30527414874448,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1998","1998","PC","Percentage","0","Units","2015","2015",1.24010340549119,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","1999","1999","PC","Percentage","0","Units","2015","2015",1.17354435803504,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2000","2000","PC","Percentage","0","Units","2015","2015",1.15489783203294,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2001","2001","PC","Percentage","0","Units","2015","2015",1.09602881676222,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2002","2002","PC","Percentage","0","Units","2015","2015",1.0407686096268,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2003","2003","PC","Percentage","0","Units","2015","2015",0.97824738186619,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2004","2004","PC","Percentage","0","Units","2015","2015",0.866627153695606,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",0.676307008672233,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",0.503027161813321,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",0.462950597689785,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",0.375048304016807,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",0.112971357061537,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",-0.0917177549670975,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",-0.184168385346913,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",-0.344306541014179,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",-0.50533756350779,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",-0.521216645785847,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",-0.401783544327331,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",-0.17720910405349,,
"ITA","Italy","GDPVTR_ANNPCT","Potential output, volume, growth","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",0.0583566311328242,,
